# {'participant': 'juan-carlos', 'session': 'baseline', 'EEG': 'Yes', 'date': '2022_févr._01_1646', 'expName': 'FT-RSGT-rTMS', 'frameRate': 60.00640937600146}
subj, EEG,trial,time, stimulus, response
juan-carlos,True,1147,1081.3539769650,tap,l
juan-carlos,True,1148,1081.5141029358,stimulus,
juan-carlos,True,1148,1082.0640521049,tap,s
juan-carlos,True,1149,1082.2641890049,stimulus,
juan-carlos,True,1149,1082.8187279701,tap,s
juan-carlos,True,1150,1083.0141971111,stimulus,
juan-carlos,True,1150,1083.5895869732,tap,l
juan-carlos,True,1151,1083.7641909122,stimulus,
juan-carlos,True,1151,1084.3198699951,tap,s
juan-carlos,True,1152,1084.5141990185,stimulus,
juan-carlos,True,1152,1085.1598749161,tap,s
juan-carlos,True,1153,1085.2641930580,stimulus,
juan-carlos,True,1153,1086.0078189373,tap,l
juan-carlos,True,1154,1086.0141971111,stimulus,
juan-carlos,True,1154,1086.6935379505,tap,s
juan-carlos,True,1155,1086.7641940117,stimulus,
juan-carlos,True,1155,1087.3955669403,tap,s
juan-carlos,True,1156,1087.5143489838,stimulus,
juan-carlos,True,1156,1088.1948640347,tap,l
juan-carlos,True,1157,1088.2643129826,stimulus,
juan-carlos,True,1157,1088.9779040813,tap,s
juan-carlos,True,1158,1089.0142960548,stimulus,
juan-carlos,True,1159,1089.7643070221,stimulus,
juan-carlos,True,1159,1089.7731211185,tap,s
juan-carlos,True,1159,1090.4670820236,tap,l
juan-carlos,True,1160,1090.5143370628,stimulus,
juan-carlos,True,1160,1091.2381150723,tap,s
juan-carlos,True,1161,1091.2643539906,stimulus,
juan-carlos,True,1161,1091.9846460819,tap,s
juan-carlos,True,1162,1092.0143780708,stimulus,
juan-carlos,True,1162,1092.7433719635,tap,l
juan-carlos,True,1163,1092.7643980980,stimulus,
juan-carlos,True,1163,1093.4777479172,tap,s
juan-carlos,True,1164,1093.5144159794,stimulus,
juan-carlos,True,1164,1094.2447578907,tap,s
juan-carlos,True,1165,1094.2644350529,stimulus,
juan-carlos,True,1165,1094.9548239708,tap,l
juan-carlos,True,1166,1095.0144550800,stimulus,
juan-carlos,True,1166,1095.7135848999,tap,s
juan-carlos,True,1167,1095.7644689083,stimulus,
juan-carlos,True,1167,1096.4965970516,tap,s
juan-carlos,True,1168,1096.5144879818,stimulus,
juan-carlos,True,1168,1097.2353019714,tap,l
juan-carlos,True,1169,1097.2645039558,stimulus,
juan-carlos,True,1170,1098.0145211220,stimulus,
juan-carlos,True,1170,1098.0263259411,tap,s
juan-carlos,True,1170,1098.6958150864,tap,s
juan-carlos,True,1171,1098.7645370960,stimulus,
juan-carlos,True,1172,1099.5145769119,stimulus,
juan-carlos,True,1172,1099.5397129059,tap,l
juan-carlos,True,1172,1100.2377049923,tap,s
juan-carlos,True,1173,1103.0277318954,probe_task,2
juan-carlos, True,1173,1105.4288370609,probe_intention,1
juan-carlos,True,1173,1107.3453750610,probe_distraction,0
juan-carlos,True,1174,1111.1280319691,stimulus,
juan-carlos,True,1174,1111.1290669441,tap,l
juan-carlos,True,1175,1111.8778889179,stimulus,
juan-carlos,True,1175,1112.5476779938,tap,l
juan-carlos,True,1176,1112.6278820038,stimulus,
juan-carlos,True,1176,1113.2618319988,tap,s
juan-carlos,True,1177,1113.3779199123,stimulus,
juan-carlos,True,1177,1113.9272339344,tap,s
juan-carlos,True,1178,1114.1279110909,stimulus,
juan-carlos,True,1178,1114.7509860992,tap,l
juan-carlos,True,1179,1114.8779289722,stimulus,
juan-carlos,True,1179,1115.4610610008,tap,s
juan-carlos,True,1180,1115.6279408932,stimulus,
juan-carlos,True,1180,1116.1751539707,tap,s
juan-carlos,True,1181,1116.3779850006,stimulus,
juan-carlos,True,1181,1116.9137079716,tap,l
juan-carlos,True,1182,1117.1279869080,stimulus,
juan-carlos,True,1182,1117.7048370838,tap,s
juan-carlos,True,1183,1117.8780019283,stimulus,
juan-carlos,True,1183,1118.5650289059,tap,s
juan-carlos,True,1184,1118.6280229092,stimulus,
juan-carlos,True,1184,1119.3318641186,tap,l
juan-carlos,True,1185,1119.3780379295,stimulus,
juan-carlos,True,1185,1120.0096089840,tap,s
juan-carlos,True,1186,1120.1280510426,stimulus,
juan-carlos,True,1186,1120.7846119404,tap,s
juan-carlos,True,1187,1120.8780670166,stimulus,
juan-carlos,True,1187,1121.4703800678,tap,l
juan-carlos,True,1188,1121.6280870438,stimulus,
juan-carlos,True,1188,1122.2414000034,tap,s
juan-carlos,True,1189,1122.3781120777,stimulus,
juan-carlos,True,1189,1122.9717540741,tap,s
juan-carlos,True,1190,1123.1281189919,stimulus,
juan-carlos,True,1190,1123.7548251152,tap,l
juan-carlos,True,1191,1123.8781449795,stimulus,
juan-carlos,True,1191,1124.4973928928,tap,s
juan-carlos,True,1192,1124.6281619072,stimulus,
juan-carlos,True,1192,1125.2479820251,tap,s
juan-carlos,True,1193,1125.3781769276,stimulus,
juan-carlos,True,1193,1126.0310590267,tap,l
juan-carlos,True,1194,1126.1282479763,stimulus,
juan-carlos,True,1194,1126.8383820057,tap,s
juan-carlos,True,1195,1126.8782501221,stimulus,
juan-carlos,True,1195,1127.5404829979,tap,s
juan-carlos,True,1196,1127.6282501221,stimulus,
juan-carlos,True,1196,1128.2059230804,tap,l
juan-carlos,True,1197,1128.3782539368,stimulus,
juan-carlos,True,1197,1128.9687011242,tap,s
juan-carlos,True,1198,1129.1283309460,stimulus,
juan-carlos,True,1198,1129.7193720341,tap,s
juan-carlos,True,1199,1129.8783149719,stimulus,
juan-carlos,True,1199,1130.5308349133,tap,l
