# {'participant': 'toni', 'session': 'randTMS', 'EEG': 'Yes', 'date': '2022_Feb_08_1802', 'expName': 'FT-RSGT-rTMS', 'frameRate': 60.031995373551176}
condition,block_num,subj, EEG,trial,time, stimulus, response
active_arrhTMS_5,5,toni,True,122,102.8328506720,stimulus,
active_arrhTMS_5,5,toni,True,33,103.1515066470,pulse,NA
active_arrhTMS_5,5,toni,True,34,103.1879137060,pulse,NA
active_arrhTMS_5,5,toni,True,35,103.3379131710,pulse,NA
active_arrhTMS_5,5,toni,True,123,103.5829684530,stimulus,
active_arrhTMS_5,5,toni,True,123,103.5905377720,tap,l
active_arrhTMS_5,5,toni,True,37,103.6553620980,pulse,NA
active_arrhTMS_5,5,toni,True,123,104.3105232580,tap,s
active_arrhTMS_5,5,toni,True,124,104.3330934850,stimulus,
active_arrhTMS_5,5,toni,True,124,105.0227874930,tap,s
active_arrhTMS_5,5,toni,True,125,105.0831623580,stimulus,
active_arrhTMS_5,5,toni,True,126,105.8332788040,stimulus,
active_arrhTMS_5,5,toni,True,126,105.8546153450,tap,l
active_arrhTMS_5,5,toni,True,126,106.5504782040,tap,s
active_arrhTMS_5,5,toni,True,127,106.5833766960,stimulus,
active_arrhTMS_5,5,toni,True,127,107.3028761400,tap,s
active_arrhTMS_5,5,toni,True,128,107.3334578820,stimulus,
active_arrhTMS_5,5,toni,True,129,108.0835704800,stimulus,
active_arrhTMS_5,5,toni,True,129,108.0865604800,tap,l
active_arrhTMS_5,5,toni,True,37,108.5290117920,pulse,NA
active_arrhTMS_5,5,toni,True,38,108.5801261530,pulse,NA
active_arrhTMS_5,5,toni,True,39,108.7042565900,pulse,NA
active_arrhTMS_5,5,toni,True,130,108.8336688250,stimulus,
active_arrhTMS_5,5,toni,True,130,108.8468133430,tap,s
active_arrhTMS_5,5,toni,True,41,109.0377048070,pulse,NA
active_arrhTMS_5,5,toni,True,131,109.5837881890,stimulus,
active_arrhTMS_5,5,toni,True,131,109.5905446980,tap,s
active_arrhTMS_5,5,toni,True,131,110.3185086660,tap,s
active_arrhTMS_5,5,toni,True,132,110.3338768450,stimulus,
active_arrhTMS_5,5,toni,True,132,111.0384015960,tap,l
active_arrhTMS_5,5,toni,True,133,111.0839366580,stimulus,
active_arrhTMS_5,5,toni,True,133,111.7985075910,tap,s
active_arrhTMS_5,5,toni,True,134,111.8340935930,stimulus,
active_arrhTMS_5,5,toni,True,41,112.1991198060,pulse,NA
active_arrhTMS_5,5,toni,True,42,112.3209858260,pulse,NA
active_arrhTMS_5,5,toni,True,43,112.3659997330,pulse,NA
active_arrhTMS_5,5,toni,True,135,112.5841823170,stimulus,
active_arrhTMS_5,5,toni,True,135,112.5905596030,tap,l
active_arrhTMS_5,5,toni,True,45,112.7043790660,pulse,NA
active_arrhTMS_5,5,toni,True,136,113.3342629830,stimulus,
active_arrhTMS_5,5,toni,True,136,113.3746598450,tap,l
active_arrhTMS_5,5,toni,True,137,114.0844026500,stimulus,
active_arrhTMS_5,5,toni,True,137,114.0946010250,tap,s
active_arrhTMS_5,5,toni,True,137,114.8147740120,tap,s
active_arrhTMS_5,5,toni,True,138,114.8345063020,stimulus,
active_arrhTMS_5,5,toni,True,139,115.5846087190,stimulus,
active_arrhTMS_5,5,toni,True,139,115.6145013810,tap,l
active_arrhTMS_5,5,toni,True,139,116.2946902590,tap,s
active_arrhTMS_5,5,toni,True,45,116.3045602060,pulse,NA
active_arrhTMS_5,5,toni,True,140,116.3347311900,stimulus,
active_arrhTMS_5,5,toni,True,46,116.3760120780,pulse,NA
active_arrhTMS_5,5,toni,True,47,116.4963391960,pulse,NA
active_arrhTMS_5,5,toni,True,49,116.8146143430,pulse,NA
active_arrhTMS_5,5,toni,True,141,125.5722190230,probe_task,1
active_arrhTMS_5,5,toni,True,141,128.4450162480,probe_intention,2
active_arrhTMS_5,5,toni,True,142,132.2272409360,stimulus,
active_arrhTMS_5,5,toni,True,142,132.9351446180,tap,l
active_arrhTMS_5,5,toni,True,143,132.9772883540,stimulus,
active_arrhTMS_5,5,toni,True,143,133.6785612530,tap,s
active_arrhTMS_5,5,toni,True,144,133.7273982670,stimulus,
active_arrhTMS_5,5,toni,True,144,134.4386578650,tap,l
active_arrhTMS_5,5,toni,True,145,134.4775246210,stimulus,
active_arrhTMS_5,5,toni,True,1,134.4800355980,pulse,NA
active_arrhTMS_5,5,toni,True,2,134.5614304900,pulse,NA
active_arrhTMS_5,5,toni,True,3,134.6923991550,pulse,NA
active_arrhTMS_5,5,toni,True,5,134.9877796540,pulse,NA
active_arrhTMS_5,5,toni,True,145,135.1987729020,tap,l
active_arrhTMS_5,5,toni,True,146,135.2276437930,stimulus,
active_arrhTMS_5,5,toni,True,146,135.9748048480,tap,l
active_arrhTMS_5,5,toni,True,147,135.9777241410,stimulus,
active_arrhTMS_5,5,toni,True,147,136.6706177430,tap,s
active_arrhTMS_5,5,toni,True,148,136.7278739580,stimulus,
active_arrhTMS_5,5,toni,True,148,137.4305473160,tap,l
active_arrhTMS_5,5,toni,True,149,137.4780109380,stimulus,
active_arrhTMS_5,5,toni,True,150,138.2280970480,stimulus,
active_arrhTMS_5,5,toni,True,150,138.2305499030,tap,s
active_arrhTMS_5,5,toni,True,150,138.9427053310,tap,l
active_arrhTMS_5,5,toni,True,151,138.9782099360,stimulus,
active_arrhTMS_5,5,toni,True,5,139.6095793390,pulse,NA
active_arrhTMS_5,5,toni,True,6,139.6795319640,pulse,NA
active_arrhTMS_5,5,toni,True,151,139.7185941200,tap,l
